Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front creator 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back creator 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front creator 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back creator 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front creator 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back creator 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front creator 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back creator 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo filename 1,Die photo creator 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
VIA,C7-M,VIA C7-M ULV 1200/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20ULV%201200-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M ULV 1200/800,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20ULV%201200-800.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 775 1500/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20775%201500-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M ULV 1500/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20ULV%201500-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M ULV 1600/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20ULV%201600-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M ULV 1600/800,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20ULV%201600-800.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 754 1500/400 (micro-PGA),,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20754%201500-400%20(micro-PGA).html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 754 1500/400 (micro-PGA),,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20754%201500-400%20(micro-PGA).html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 754 1500/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20754%201500-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 764 1600/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20764%201600-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 1600/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%201600-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 765 1600/533,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20765%201600-533.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 784 1800/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20784%201800-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 1800/800,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%201800-800.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 785 1867/533,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20785%201867-533.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 794 2000/400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20794%202000-400.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 795 2000/533,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20795%202000-533.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 795 2000/533 (micro-PGA),,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%20795%202000-533%20(micro-PGA).html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,C7-M,VIA C7-M 2000/800,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/C7-M/VIA-C7-M%202000-800.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 3000 (66 x 4.5) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%203000%20(66%20x%204.5)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 4000 (100 x 4.0) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%204000%20(100%20x%204.0)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 5000 (133 x 4.0) 1.20V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%205000%20(133%20x%204.0)%201.20V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 6000 1.10V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%206000%201.10V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 6000 (133 x 4.5) 1.20V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%206000%20(133%20x%204.5)%201.20V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 6000 (133 x 5.0) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%206000%20(133%20x%205.0)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 7000 (133 x 5.5) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%207000%20(133%20x%205.5)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 8000 (133 x 6.0) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%208000%20(133%20x%206.0)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 10000 (133 x 7.5) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%2010000%20(133%20x%207.5)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Eden ESP,VIA Eden ESP 10000 (200 x 5.0) 1.05V,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Eden_ESP/VIA-Eden%20ESP%2010000%20(200%20x%205.0)%201.05V.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 1000,U1700,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U1700.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,L2007,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L2007.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,L2100,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L2100.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,L2107,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L2107.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,L2200,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L2200.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,L2207,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L2207.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2225,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2225.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2250,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2250.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2257,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2257.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2300,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2300.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2350,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2350.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2400,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2400.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 2000,U2500,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U2500.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,L3025,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L3025.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,L3100,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L3100.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,L3600,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L3600.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,L3050,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20L3050.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,U3200,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U3200.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA,Nano 3000,U3100,,,,,,,,,,CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/Nano/VIA-Nano%20U3100.html [Accessed 15 Oct 2013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
