Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
Rockwell,6500/1,R6500/1EC,,,,,,,,,,MCU,R6500/1E,,R6500/1,,,,NA,1,,no,,,,8,8,12,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,Ext 4KiB,,,,,NA,,,,,CDIP-64,,,DIP-64,,,,,,,,,,,4.75-5.25V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,,,,,,none,,"Internal I/O port pull-ups, earlier I/O port initialization, write-only monitoring",,,,,,,,no,"Microprocessor emulator device, a R6500/1 MCU with external ROM for prototyping",,,,,,,"Datasheet: Rockwell, “R6500/1E Microprocessor Emulator Device”, Document number: 29000D51S, Rev. 3, June 1987. http://www.datasheetarchive.com/dataframe.php?file=DSAP0053194.pdf&dir=Datasheets-112&part=R6500/1E#  [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6500/1EQ,,,,,,,,,,MCU,R6500/1E,,R6500/1,,,,NA,1,,no,,,,8,8,12,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,Ext 4KiB,,,,,NA,,,,,Plastic QUIP-64,,,,,,,,,,,,,,4.75-5.25V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,,,,,,none,,"Internal I/O port pull-ups, earlier I/O port initialization, write-only monitoring",,,,,,,,no,"Microprocessor emulator device, a R6500/1 MCU with external ROM for prototyping",,,,,,,"Datasheet: Rockwell, “R6500/1E Microprocessor Emulator Device”, Document number: 29000D51S, Rev. 3, June 1987. http://www.datasheetarchive.com/dataframe.php?file=DSAP0053194.pdf&dir=Datasheets-112&part=R6500/1E#  [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6500/41,,,,,,,,,,Intelligent Peripheral Controller,,,,,,,NA,1,,no,,,,8,,,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1.5KiB,mask-programable,64B,,,NA,,,,,DIP-40,,,DIP-40,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,500mW,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,,,,,,,,,,no,,,,,,,,"Datasheet: Rockwell, “R6541Q, R6500/41, R6500/42 & R6500/43 ONE-CHIP INTELLIGENT PERIPHERAL CONTROLLER”, Document number: 29000D95, Rev. 1, June 1983. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003869.pdf&dir=Datasheets-110&part=R6500/41# [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6500/42,,,,,,,,,,Intelligent Peripheral Controller,,,,,,,NA,1,,no,,,,8,,,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1.5KiB,mask-programable,64B,,,NA,,,,,QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,500mW,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,,,,,,,,,,no,,,,,,,,"Datasheet: Rockwell, “R6541Q, R6500/41, R6500/42 & R6500/43 ONE-CHIP INTELLIGENT PERIPHERAL CONTROLLER”, Document number: 29000D95, Rev. 1, June 1983. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003869.pdf&dir=Datasheets-110&part=R6500/41# [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6500/43,,,,,,,,,,Intelligent Peripheral Controller,,,,,,,NA,1,,no,,,,8,8,12,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,0 or 256B,,64B,4KiB addressable ROM,,NA,,,,,QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,500mW,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,,,,,,,,,,no,,,,,,,,"Datasheet: Rockwell, “R6541Q, R6500/41, R6500/42 & R6500/43 ONE-CHIP INTELLIGENT PERIPHERAL CONTROLLER”, Document number: 29000D95, Rev. 1, June 1983. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP003869.pdf&dir=Datasheets-110&part=R6500/41# [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,,,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501A,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,2MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501AJ,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,2MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,PLCC-68,,,PLCC-68,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501AJE,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,2MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,PLCC-68,,,PLCC-68,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501AQ,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,2MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,Plastic QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501AQE,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,2MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,Plastic QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501J,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,PLCC-68,,,PLCC-68,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501JE,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,PLCC-68,,,PLCC-68,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501Q,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,Plastic QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,0 to 70C,Commercial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockwell,6500/1,R6501QE,,,,,,,,,,CPU,,,R6501,Rockwell,,,NA,1,,no,,,,8,,16,,,,1MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,192B,64KiB,,NA,,,,,Plastic QUIP-64,,,,,,,,NMOS-3,,,,,,4.75-5.25V,5V,,NA,NA,,5V,TTL,,,,,-40 to 85C,Industrial,,,,,,,6502,,"Set Memory Bit (SMB), Resent Memory Bit (RMB), Branch on Bit Set (BBS), Branch on Bit Reset (BBR), Decimal, and binary modes",,6502,,,,,none,"Clock generator, interrupt logic, bus controller, counter/timer, serial, edge detect",,,,,,,,,,,,,,,,,"Datasheet: Rockwell, “R6501 One-Chip Microprocessor”, Document number: 29651N48, Rev. 4, June 1987. Available from: http://www.alldatasheet.com/datasheet-pdf/pdf/86748/ETC/R6501.html [Accessed 11 Jan 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
