Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
Thomson,6804,EF6804J2P,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1012B program + 64B data,,32B,,,,,,,,Skinny PDIP-20,,,Skinny DIP-20,,,,,,,,,,,,5V,,,,,,,,,,,,,,,,,,,6804,,,,6800,,,,,none,"Clock generator, timer",,,,,,,,,,,,,,,,,"Datasheet: Thomson Semiconducteurs, “EF6804J2”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6804,EF6804P2FN,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,,,,,,,,,,,,1020B program + 64B data,,32B,,,,,,,,PLCC-28,,,PLCC-28,,,,,,,,,,,,5V,,,,,,,,,,,,,,,,,,,6804,,,,6800,,,,,none,"Clock generator, timer",,,,,,,,,,,,,,,,,"Datasheet: Thomson Semiconducteurs, “EF6804P2”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6804,EF6804P2P,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1020B program + 64B data,,32B,,,,,,,,PDIP-28,,,DIP-28,,,,,,,,,,,,5V,,,,,,,,,,,,,,,,,,,6804,,,,6800,,,,,none,"Clock generator, timer",,,,,,,,,,,,,,,,,"Datasheet: Thomson Semiconducteurs, “EF6804P2”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6804,EF68HC04J3,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,HCMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6804,EF68HC04P3FN,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,124B,4KiB,,,,,,,PLCC-28,,,PLCC-28,,,,,HCMOS,,,,,,2-6V,5V,,,,,,,,,,,,,,,,,,,6804,,,,6800,,,,,none,"Clock generator, timer, POR",,,,,,,,,,,,,,,,,"Datasheet: Thomson Semiconducteurs, “EF68HC04P3”, Ref 01060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6804,EF68HC04P3P,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,124B,4KiB,,,,,,,PDIP-28,,,DIP-28,,,,,HCMOS,,,,,,2-6V,5V,,,,,,,,,,,,,,,,,,,6804,,,,6800,,,,,none,"Clock generator, timer, POR",,,,,,,,,,,,,,,,,"Datasheet: Thomson Semiconducteurs, “EF68HC04P3”, Ref 01060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6805,EF6805P2P,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1100B,,64B,,,,,,,,PDIP-28,,,DIP-28,,,,,HMOS,,,,,,,5V,,,,,,,,,,,,,,,,,,,6805,,,,6800,,,,,none,"Clock generator, timer",,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/680x/Thomson-EF6805P2P.html,"Datasheet: Thomson Semiconducteurs, “EF6805P2”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6805,EF6805R2P,,,,,,,,,,MCU,,,,,,,NA,1,,,,,,8,,,,,,,,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,5V,,,,,,,,,,,,,,,,,,,6805,,,,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809C,EF6809CL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809C.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809CM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809CM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809CV,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-40 - 85C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809CV.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809EM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,LLC-44,,,,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809EM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809FN,EF6809FNL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PLCC-44,,,PLCC-44,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809FN.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809J,EF6809JL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809J.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809JLD,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809JLD.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809JM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809JM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809JV,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-40 - 85C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809JV.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809P,EF6809PL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809P.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF6809PV,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1MHz,1MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-40 - 85C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF6809PV.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09C,EF68A09CL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09C.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09CM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09CM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09CV,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,Side-brazed CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-40 - 85C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09CV.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09EM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,LLC-44,,,,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09EM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09EP,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09EP.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09J,EF68A09JL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09J.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09JLD,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,Screened to NFC 96883 level D,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09JLD.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09JM,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-55 - 125C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09JM.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09JV,,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,CDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,-40 - 85C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09JV.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomson,6809,EF68A09P,EF68A09PL,,,,,,,,,CPU,,,,,,,NA,1,,,,,,8,8,12,,,0.1MHz,1.5MHz,1.5MHz,,,1,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,64KiB,,,,,,,PDIP-40,,,DIP-40,,,,,HMOS,,,,,,4.75-5.25V,5V,,,,5V,5V,,,,1W,,0 – 70C,,,,,,,,6809,,,,6800,,,,,none,Clock generator,,,,,,,,,,,,,,,,,http://www.cpu-world.com/CPUs/6809/Thomson-EF68A09P.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
